sozlesme_hesap_no;toplam_tuketim_kwh;ortalama_tuketim_kwh;medyan_tuketim_kwh;standart_sapma_kwh;minimum_tuketim_kwh;maksimum_tuketim_kwh;fatura_kayit_sayisi;ilce;hesap_sinifi;aktif_donem_sayisi;ilk_donem;son_donem;toplam_tuketim_yuzdelik;tuketim_segmenti
3699401722;8465,63;156,77092592592592;159,20499999999998;63,615774840525575;52,06;313,28;54;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,2636974195829;En yüksek %5
8840914164;8453,43;143,27847457627118;123,64;91,44602875586874;0,0;493,18;59;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,26016260162602;En yüksek %5
8291803512;8453,36;136,34451612903226;126,16499999999999;33,81435492423828;89,39;236,45;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;96,25662778366915;En yüksek %5
255763024;8452,05;134,1595238095238;131,88;38,88629895662198;63,77;203,61;63;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,25309296571226;En yüksek %5
2627476809;8449,17;136,27693548387097;127,37;40,040231840795094;81,59;273,65;62;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;96,2495581477554;En yüksek %5
5378596910;8445,51;136,21790322580645;120,845;86,23636088190653;50,19;593,45;62;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;96,24602332979852;En yüksek %5
1685806533;8435,58;136,05774193548388;129,08499999999998;39,600725461948784;60,71;203,77;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,24248851184164;En yüksek %5
4582336216;8424,38;135,87709677419355;130,54500000000002;38,060271071762685;79,74;211,21;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,23895369388477;En yüksek %5
1796845659;8423,03;135,85532258064518;133,21;36,81476488894995;72,84;228,09;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,23541887592789;En yüksek %5
7291544367;8421,7;138,06065573770493;138,62;43,99107170282218;52,69;265,79;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,23188405797102;En yüksek %5
5921389255;8419,74;133,64666666666668;127,19;34,5604913346197;65,85;200,72;63;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,22834924001414;En yüksek %5
9870842276;8402,15;135,51854838709676;129,61;53,10619971978741;59,57;303,53;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;96,22481442205726;En yüksek %5
3644845956;8400,43;135,4908064516129;140,60500000000002;32,81848910610947;25,27;215,77;62;GÖYNÜCEK;Şehit Aileleri ve Gaziler;31;2023-01-01;2025-07-01;96,22127960410039;En yüksek %5
5913588699;8400,23;135,48758064516127;131,505;25,970566737630463;81,35;202,21;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;96,21774478614351;En yüksek %5
9660469755;8397,2;135,43870967741935;133,41;48,61658107770252;61,76;279,7;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,21420996818664;En yüksek %5
3795585731;8394,35;135,39274193548388;123,59;52,699040435764516;64,91;291,13;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;96,21067515022976;En yüksek %5
525751010;8382,76;135,20580645161291;93,09;120,99416913939456;4,28;458,93;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,20714033227289;En yüksek %5
2413583747;8382,34;139,70566666666667;141,535;45,29652216105565;66,39;283,96;60;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,20360551431601;En yüksek %5
5270484171;8377,31;135,11790322580643;130,88;44,74607601211847;51,77;237,19;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,20007069635915;En yüksek %5
1298590865;8376,82;139,61366666666666;57,17;172,27029117124633;0,0;745,52;60;GÖYNÜCEK;İbadethane Isıtma/Soğutma/Lojman;31;2023-01-01;2025-07-01;96,19653587840227;En yüksek %5
4584178249;8370,369999999999;146,84859649122805;146,85;55,03086807285645;27,24;274,77;57;GÜMÜŞHACIKÖY;Mesken;29;2023-03-01;2025-07-01;96,19300106044538;En yüksek %5
4239976581;8357,91;134,805;126,255;34,42319484653658;69,91;225,61;62;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;96,1894662424885;En yüksek %5
8357571607;8354,54;134,75064516129035;119,245;44,65448399165026;70,37;246,27;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,18593142453163;En yüksek %5
7915783316;8354,11;136,9526229508197;133,85;44,86265384116426;60,95;284,8;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,18239660657476;En yüksek %5
3739461061;8350,960000000001;134,69290322580648;121,49000000000001;44,15443762437596;68,07;229,54;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,17886178861788;En yüksek %5
1969685332;8346,28;170,33224489795919;148,95;102,08681414334944;22,03;524,67;49;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,17532697066102;En yüksek %5
4503280425;8346,24;134,6167741935484;130,395;40,39251402702715;68,87;219,41;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,17179215270414;En yüksek %5
8059188353;8343,71;309,02629629629627;305,99;84,5371351331722;198,39;497,84;27;GÜMÜŞHACIKÖY;Mesken;14;2024-06-01;2025-07-01;96,16825733474727;En yüksek %5
6447714463;8336,29;136,66049180327872;125,16;42,007071842180316;77,36;269,35;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,16472251679039;En yüksek %5
2792721649;8325,89;134,28854838709677;129,255;62,909450275168126;51,72;328,06;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;96,1611876988335;En yüksek %5
8392763586;8319,49;134,18532258064516;134,28;24,0680522016112;69,6;184,54;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;96,15765288087663;En yüksek %5
9462512013;8318,81;134,17435483870966;130,595;47,905268563429665;16,49;238,66;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;96,15411806291976;En yüksek %5
3876120224;8318,51;134,16951612903227;126,79;34,92641723786604;77,66;200,34;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,15058324496289;En yüksek %5
7263764587;8304,02;133,9358064516129;130,245;36,078096054430915;63,74;207,33;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;96,14704842700601;En yüksek %5
2991445289;8302,22;133,9067741935484;128,56;71,34836781190994;35,88;304,44;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,14351360904914;En yüksek %5
2512706600;8299,1;131,73174603174604;119,14;55,04615742176923;58,93;307,29;63;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;96,13997879109226;En yüksek %5
8125012588;8295,85;133,80403225806452;131,72500000000002;52,98651549647287;23,75;234,01;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,13644397313539;En yüksek %5
6129275816;8293,63;276,4543333333333;261,04;112,23729264324342;89,39;542,3;30;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;16;2023-01-01;2024-04-01;96,13290915517851;En yüksek %5
5743399159;8290,82;133,72290322580645;125,03;47,077630425872876;70,39;252,73;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,12937433722163;En yüksek %5
4839749177;8290,6;133,71935483870968;125,97999999999999;57,228906483366096;33,06;279,44;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,12583951926476;En yüksek %5
9432203293;8285,41;133,6356451612903;112,945;58,689538337191586;63,48;325,0;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,12230470130788;En yüksek %5
3052546505;8281,18;133,5674193548387;114,005;68,0133612460463;9,13;299,61;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,118769883351;En yüksek %5
2491397426;8280,8;217,91578947368419;202,615;111,18511838083316;54,38;374,48;38;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;96,11523506539413;En yüksek %5
4881317858;8278,64;344,9433333333333;258,105;445,1633618041288;0,0;1856,55;24;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;14;2023-08-01;2024-09-01;96,11170024743726;En yüksek %5
1485572345;8275,03;133,4682258064516;103,395;81,86764475332348;47,44;444,69;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;96,10816542948038;En yüksek %5
2034418701;8274,75;133,46370967741936;107,08;86,99794772845802;41,93;514,09;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,10463061152352;En yüksek %5
5522041314;8271,74;133,41516129032257;132,10000000000002;43,8229767094669;64,15;216,05;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,10109579356663;En yüksek %5
6382482622;8266,96;127,18399999999998;126,61;46,65143737067488;0,0;204,56;65;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,09756097560975;En yüksek %5
5760862682;8265,96;133,32193548387096;128,585;38,55304618266866;64,27;205,56;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,09402615765288;En yüksek %5
6159813955;8264,02;135,47573770491803;132,58;45,168521651662694;57,08;242,1;61;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;96,090491339696;En yüksek %5
7745599989;8260,74;131,12285714285713;124,93;38,8659350567319;56,64;225,33;63;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;96,08695652173913;En yüksek %5
9415990127;8257,77;133,18983870967742;127,49000000000001;39,83753434383847;66,97;231,47;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,08342170378225;En yüksek %5
130958429;8257,12;133,17935483870968;118,14;43,875519776323074;68,49;230,98;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,07988688582539;En yüksek %5
3021136617;8252,8;130,9968253968254;130,77;49,32087625864563;39,67;297,83;63;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,07635206786851;En yüksek %5
1398166121;8247,6;133,0258064516129;127,795;48,77078807043316;53,95;271,3;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,07281724991164;En yüksek %5
3583143581;8232,7;132,78548387096777;114,14;79,80150901809631;30,75;350,77;62;HAMAMÖZÜ;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;96,06928243195475;En yüksek %5
1595302817;8232,05;242,1191176470588;224,0;120,77453103896823;28,09;429,45;34;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;23;2023-01-01;2024-11-01;96,06574761399787;En yüksek %5
3785391341;8231,22;132,7616129032258;127,80000000000001;55,61775097561392;19,38;276,03;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,062212796041;En yüksek %5
4928392822;8227,2;132,6967741935484;111,355;96,34045373304596;6,15;465,36;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,05867797808413;En yüksek %5
2954772081;8225,71;132,67274193548386;133,515;22,23354091319843;79,21;187,72;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;96,05514316012726;En yüksek %5
6924288586;8224,85;139,4042372881356;128,95;52,74728589858308;67,31;302,57;59;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,05160834217038;En yüksek %5
4387807166;8220,43;132,5875806451613;125,345;42,1579912765895;67,41;283,7;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;96,0480735242135;En yüksek %5
2380882544;8218,52;182,6337777777778;162,84;453,30404570868177;0,0;2715,76;45;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;96,04453870625663;En yüksek %5
292584784;8213,77;132,4801612903226;113,67;66,96648218354562;40,59;317,53;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;96,04100388829974;En yüksek %5
8682996477;8205,2;132,34193548387097;128,04;46,50739436496869;45,25;230,68;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,03746907034288;En yüksek %5
3830836602;8202,85;132,30403225806452;120,375;42,98044135664566;48,41;228,19;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,033934252386;En yüksek %5
5139625775;8195,11;146,34125;124,66499999999999;66,67660393987194;49,71;347,94;56;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,03039943442913;En yüksek %5
4634982318;8183,16;131,9864516129032;127,635;34,007521352107005;70,36;205,89;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,02686461647225;En yüksek %5
4128578775;8181,43;131,95854838709678;125,77;42,97234157549745;58,45;236,89;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,02332979851538;En yüksek %5
5684506104;8177,3;131,89193548387098;129,515;32,96036794711012;72,22;204,64;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,0197949805585;En yüksek %5
3085661089;8175,2699999999995;233,57914285714284;240,36;102,90380894943844;0,0;386,75;35;GÜMÜŞHACIKÖY;Mesken;18;2023-01-01;2024-06-01;96,01626016260163;En yüksek %5
1972191567;8174,7;134,01147540983607;128,46;56,85636293432968;0,0;257,44;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,01272534464475;En yüksek %5
6075023693;8173,5599999999995;131,8316129032258;127,19;38,35280758712343;76,12;209,01;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,00919052668787;En yüksek %5
5826329801;8172,86;131,82032258064515;123,85;38,49688780130206;69,15;200,97;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;96,005655708731;En yüksek %5
9501840865;8172,8;140,91034482758621;135,72;45,99108754109149;68,77;294,15;58;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;96,00212089077412;En yüksek %5
2964498223;8172,42;131,8132258064516;133,845;36,5014578542989;64,55;197,18;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,99858607281725;En yüksek %5
5478893740;8170,18;131,77709677419355;135,69;29,378949438698942;56,57;198,98;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,99505125486037;En yüksek %5
6599129020;8169,49;131,76596774193547;96,13499999999999;83,77000223014375;35,77;356,16;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,9915164369035;En yüksek %5
8100162531;8161,5;127,5234375;122,6;50,74564234067257;0,0;310,88;64;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,98798161894663;En yüksek %5
3510919612;8156,72;129,47174603174602;131,17;29,112188863955062;10,68;182,81;63;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,98444680098976;En yüksek %5
153348189;8153,01;129,41285714285715;117,57;46,2734942394069;22,11;243,81;63;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,98091198303287;En yüksek %5
6750430289;8150,4;131,458064516129;121,305;45,53276441790849;43,19;239,88;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,97737716507599;En yüksek %5
6590581942;8150,31;177,18065217391305;169,15;75,46071526598529;0,0;396,91;46;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;23;2023-01-01;2024-11-01;95,97384234711912;En yüksek %5
8066782160;8144,27;626,4823076923077;719,92;297,6790351523445;0,0;1108,25;13;GÜMÜŞHACIKÖY;Şantiye ve Geçici Aboneler;7;2025-01-01;2025-07-01;95,97030752916224;En yüksek %5
4372141058;8140,64;131,30064516129033;135,99;43,338060124037014;43,32;224,79;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;95,96677271120538;En yüksek %5
5863930062;8140,24;131,29419354838709;117,155;57,35394595450333;48,1;337,75;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,9632378932485;En yüksek %5
6852203905;8133,71;140,23637931034483;130,125;52,10751266501119;68,21;300,51;58;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,95970307529163;En yüksek %5
1594625711;8130,77;131,14145161290324;132,8;27,42880392477081;78,86;204,69;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,95616825733475;En yüksek %5
2414877745;8129,05;131,11370967741937;111,10499999999999;54,181382660433265;60,11;275,59;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,95263343937788;En yüksek %5
6625309979;8123,91;131,0308064516129;137,155;72,30877985142101;6,6;319,37;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,94909862142099;En yüksek %5
5772027660;8123,56;131,0251612903226;131,06;37,24420244208928;72,5;223,31;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,94556380346411;En yüksek %5
526942697;8122,04;131,00064516129032;124,43;30,417252808716995;75,18;200,36;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,94202898550725;En yüksek %5
5954211236;8117,5;130,92741935483872;127,39;26,77965308700999;72,12;204,26;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,93849416755037;En yüksek %5
3922689204;8117,07;130,92048387096773;131,55;41,68537733268812;58,97;285,14;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;95,9349593495935;En yüksek %5
9252415155;8114,7;130,88225806451612;129,06;32,504513049545125;63,02;205,83;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;95,93142453163662;En yüksek %5
3260351663;8112,59;130,8482258064516;130,22;35,17088622403821;70,59;212,82;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,92788971367975;En yüksek %5
7125822024;8109,8;130,80322580645162;123,34;53,50302411475062;49,46;282,45;62;GÜMÜŞHACIKÖY;Şehit Aileleri ve Gaziler;31;2023-01-01;2025-07-01;95,92435489572287;En yüksek %5
4270393442;8107,96;130,77354838709678;130,51;40,0800379608134;62,43;208,44;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,920820077766;En yüksek %5
7350637933;8104,46;231,556;228,13;82,33111238093623;17,65;379,52;35;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;18;2024-02-01;2025-07-01;95,91728525980912;En yüksek %5
6677051198;8099,62;132,7806557377049;135,13;45,47375352401472;68,92;295,39;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,91375044185224;En yüksek %5
1838200858;8098,54;2699,5133333333333;1991,96;1635,525221338189;1536,89;4569,69;3;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);3;2025-05-01;2025-07-01;95,91021562389537;En yüksek %5
2175067764;8096,54;149,93592592592591;100,27000000000001;147,37642426240285;0,06;598,17;54;GÖYNÜCEK;İbadethane Isıtma/Soğutma/Lojman;31;2023-01-01;2025-07-01;95,90668080593849;En yüksek %5
5937601505;8094,33;130,55370967741936;120,57;45,19314285843072;41,3;199,84;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,90314598798162;En yüksek %5
1789781436;8092,76;202,31900000000002;156,97500000000002;220,23083034596172;0,0;1365,58;40;GÜMÜŞHACIKÖY;Mesken;20;2023-01-01;2024-08-01;95,89961117002474;En yüksek %5
4674342499;8091,97;132,65524590163935;126,9;35,660947482578074;53,6;252,11;61;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;95,89607635206787;En yüksek %5
8552791198;8091,7300000000005;130,5117741935484;130,98;39,618013808267946;59,67;239,94;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,892541534111;En yüksek %5
1015442298;8090,01;130,48403225806453;128,885;43,9896681036331;55,52;214,73;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;95,88900671615411;En yüksek %5
3401527154;8081,75;132,4877049180328;125,19;42,885133764256146;69,23;255,3;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,88547189819724;En yüksek %5
2970446772;8080,94;130,33774193548388;116,055;38,94011515889558;62,08;204,06;62;GÜMÜŞHACIKÖY;Şehit Aileleri ve Gaziler;31;2023-01-01;2025-07-01;95,88193708024036;En yüksek %5
8861547797;8079,11;130,30822580645162;131,47500000000002;40,08018412003265;66,53;220,11;62;GÜMÜŞHACIKÖY;Şehit Aileleri ve Gaziler;31;2023-01-01;2025-07-01;95,87840226228349;En yüksek %5
5350145147;8076,64;130,2683870967742;133,685;71,58965387273632;0,0;326,42;62;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;95,87486744432661;En yüksek %5
3049191667;8075,62;130,25193548387097;130,78;37,95783617831806;59,21;209,04;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,87133262636975;En yüksek %5
5514824743;8068,150000000001;126,06484375000001;112,465;51,603076842933866;20,74;297,95;64;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,86779780841287;En yüksek %5
952443491;8062,0;130,03225806451613;122,455;57,267959754907345;31,85;253,59;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,864262990456;En yüksek %5
6126002657;8061,43;134,35716666666667;126,33500000000001;41,73878101943922;77,45;247,88;60;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,86072817249912;En yüksek %5
8693246149;8056,08;424,0042105263158;373,18;194,40016904758855;65,71;765,53;19;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;10;2024-10-01;2025-07-01;95,85719335454223;En yüksek %5
353381156;8054,88;129,9174193548387;129,70499999999998;38,67305886215473;58,9;204,67;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,85365853658536;En yüksek %5
4641435775;8054,19;138,8653448275862;126,58;99,12150283144024;0,0;495,38;58;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;95,85012371862848;En yüksek %5
6791044803;8053,6900000000005;230,10542857142858;49,87;454,9041363417575;0,0;2200,17;35;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;95,84658890067162;En yüksek %5
5747000662;8053,19;129,89016129032257;129,215;30,208680355586832;69,91;185,65;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,84305408271474;En yüksek %5
3454163270;8052,58;129,88032258064516;125,66499999999999;30,44048194227291;74,4;235,93;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,83951926475787;En yüksek %5
691193675;8046,92;131,9167213114754;112,49;97,14753605935856;8,76;464,36;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,83598444680099;En yüksek %5
41868733;8046,07;131,9027868852459;119,06;53,66493433429158;47,86;263,62;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,83244962884412;En yüksek %5
3552960825;8045,47;129,76564516129034;129,47;39,71470387243627;65,46;207,63;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,82891481088724;En yüksek %5
8480850740;8039,53;129,6698387096774;118,32;42,61268807784203;64,3;238,54;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,82537999293037;En yüksek %5
7768667024;8034,8;167,39166666666668;54,795;231,48235217263513;0,0;983,98;48;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;95,82184517497349;En yüksek %5
8022239452;8031,58;127,48539682539682;128,36;34,978239079664704;31,45;197,88;63;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,81831035701661;En yüksek %5
7968061079;8018,69;129,33370967741934;127,785;52,41962747892324;55,25;318,65;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;95,81477553905974;En yüksek %5
1349619257;8018,43;129,32951612903227;123,03999999999999;46,426186167475706;58,05;253,83;62;GÜMÜŞHACIKÖY;Süt Toplama Merkezi;31;2023-01-01;2025-07-01;95,81124072110286;En yüksek %5
3450130864;8015,2300000000005;129,27790322580645;124,25;39,582046896479106;74,14;247,9;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;95,80770590314599;En yüksek %5
8485298885;8013,58;129,25129032258064;127,33;32,086504158718284;62,56;208,2;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,80417108518911;En yüksek %5
367357559;8013,45;129,2491935483871;133,815;38,57806946441552;67,95;201,81;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,80063626723224;En yüksek %5
8939502199;8009,97;127,14238095238096;129,3;33,055597481890906;74,97;220,51;63;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;95,79710144927536;En yüksek %5
6283008090;8009,59;333,73291666666665;303,845;204,5614573216518;0,0;887,62;24;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;12;2023-01-01;2023-12-01;95,79356663131848;En yüksek %5
4188006635;8007,1;129,1467741935484;124,78;36,88508325153633;65,3;213,52;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,79003181336161;En yüksek %5
5967499202;8002,12;129,06645161290322;139,815;44,73772006974209;32,66;202,84;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,78649699540473;En yüksek %5
8823107402;7996,67;156,79745098039217;126,1;137,53356699865145;0,0;509,56;51;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);27;2023-05-01;2025-07-01;95,78296217744786;En yüksek %5
1811806098;7990,95;470,0558823529412;480,95;305,49101871124674;106,56;1035,26;17;GÜMÜŞHACIKÖY;Resmi Üniversite,Yük.Okul,Kurs,Yurt,Okul;9;2023-01-01;2023-09-01;95,77942735949098;En yüksek %5
2291516449;7988,08;135,39118644067796;126,57;82,80483952383513;14,06;383,59;59;GÜMÜŞHACIKÖY;Mesken;30;2023-01-01;2025-06-01;95,77589254153412;En yüksek %5
870808057;7987,95;128,83790322580646;118,33500000000001;57,39965819676311;61,59;427,91;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,77235772357724;En yüksek %5
5503406929;7984,54;228,12971428571427;172,92;256,51368602962333;0,0;1062,42;35;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;95,76882290562037;En yüksek %5
8408238085;7982,93;128,75693548387096;120,05000000000001;52,84492948639441;45,86;270,09;62;HAMAMÖZÜ;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;95,76528808766348;En yüksek %5
5317800023;7972,39;128,58693548387097;128,405;38,4281642185635;74,4;231,54;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;95,7617532697066;En yüksek %5
2898081563;7968,77;128,52854838709678;92,015;89,40269733794892;13,01;387,34;62;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;95,75821845174973;En yüksek %5
2809010535;7957,74;144,6861818181818;132,56;64,27652666095109;51,65;389,92;55;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;95,75468363379287;En yüksek %5
